Date,Open,High,Low,Close,Volume,Returns,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_middle,BB_upper,BB_lower,Volume_MA5,Volume_MA20,Volatility,Target
2021-06-03 00:00:00-04:00,160.2115020751953,160.7220001220703,159.20150756835938,159.35049438476562,47966000,-0.014526941142032901,160.9282958984375,161.48987426757813,163.37096923828125,53.370264799904,-0.9064003346529432,-0.7558566903308767,161.48987426757813,165.40263369828494,157.57711483687132,46935200.0,67000500.0,0.012114565846474128,160.31100463867188
2021-06-04 00:00:00-04:00,160.60000610351562,161.0500030517578,159.9405059814453,160.31100463867188,44994000,0.006027657821926935,160.68939819335938,161.23949966430663,163.49011932373048,47.52287141519516,-0.9355669835010474,-0.7917987489649108,161.23949966430663,164.73983484294965,157.73916448566362,45689200.0,64802500.0,0.010854459316515384,159.90049743652344
2021-06-07 00:00:00-04:00,159.8665008544922,160.39999389648438,158.61000061035156,159.90049743652344,44316000,-0.0025606925929613222,160.4387969970703,161.00549926757813,163.64186920166014,37.83120117473097,-0.9805036278297621,-0.8295397247378811,161.00549926757813,164.17556084238637,157.8354376927699,45233200.0,62308000.0,0.009844575462418981,163.20550537109375
2021-06-08 00:00:00-04:00,161.1304931640625,163.97650146484375,160.90049743652344,163.20550537109375,68334000,0.020669153552085318,160.89339904785157,161.1895492553711,163.85394927978516,54.8910703885339,-0.740889213331485,-0.8118096224566018,161.1895492553711,164.42433798321397,157.95476052752824,49180000.0,59886100.0,0.010034114316921475,164.0574951171875
2021-06-09 00:00:00-04:00,163.64349365234375,164.87899780273438,163.53500366210938,164.0574951171875,49110000,0.005220349302289318,161.36499938964843,161.33264923095703,164.05936920166016,57.215962131259026,-0.4767489462916785,-0.7447974872236172,161.33264923095703,164.81248141346327,157.8528170484508,50944000.0,57721800.0,0.010784649601596301,167.4824981689453
2021-06-10 00:00:00-04:00,164.10049438476562,167.5500030517578,164.0574951171875,167.4824981689453,69530000,0.02087684594544914,162.99140014648438,161.8269241333008,164.35372924804688,62.92164986886344,0.008851209464239673,-0.5940677478860459,161.8269241333008,165.84001498046433,157.81383328613725,55256800.0,56261900.0,0.012399329928120805,167.3415069580078
2021-06-11 00:00:00-04:00,167.4824981689453,168.32899475097656,166.67250061035156,167.3415069580078,56348000,-0.0008418265339896758,164.39750061035156,162.29032440185546,164.6064794921875,70.37331469470304,0.3779591413411083,-0.3996623700406151,162.29032440185546,166.60738755909173,157.97326124461918,57527600.0,55728400.0,0.013300432952942315,169.19349670410156
2021-06-14 00:00:00-04:00,167.3415069580078,169.25,166.77499389648438,169.19349670410156,51394000,0.011067127216432215,166.2561004638672,162.6927490234375,164.82934936523438,69.95861635837989,0.8105761145359907,-0.15761467312529398,162.6927490234375,167.95690849663652,157.42858955023848,58943200.0,54973100.0,0.016178223998294626,169.156494140625
2021-06-15 00:00:00-04:00,169.1999969482422,169.84950256347656,168.15550231933594,169.156494140625,48524000,-0.0002186996793457352,167.44629821777343,162.97459869384767,164.98574920654298,68.54153118749527,1.1373319304707081,0.10137464759390644,162.97459869384767,168.9769969667135,156.97220042098184,54981200.0,53675400.0,0.01841513438588518,170.7624969482422
2021-06-16 00:00:00-04:00,169.60000610351562,171.3175048828125,168.02650451660156,170.7624969482422,84056000,0.0094941835711142,168.78729858398438,163.43202362060546,165.1771792602539,70.81057202362466,1.5084903358082045,0.3827977852367661,163.43202362060546,170.3259890015271,156.53805823968383,61970400.0,55049800.0,0.021091231780025657,174.46200561523438
2021-06-17 00:00:00-04:00,170.15899658203125,174.86000061035156,170.0500030517578,174.46200561523438,102730000,0.02166464377780497,170.18320007324218,164.07562408447265,165.3870294189453,82.42774849035246,2.0772106856667847,0.7216803653227699,164.07562408447265,172.4828278983477,155.6684202705976,68610400.0,57506600.0,0.025619905030946803,174.34500122070312
2021-06-18 00:00:00-04:00,173.99949645996094,175.35000610351562,173.6855010986328,174.34500122070312,104954000,-0.0006706583139327593,171.58389892578126,164.67367401123047,165.57462951660156,83.40884463838819,2.48978370681084,1.0753010336203839,164.67367401123047,174.20125569323028,155.14609232923067,78331600.0,60121100.0,0.028928672841021432,172.697998046875
2021-06-21 00:00:00-04:00,173.8209991455078,174.10000610351562,171.6999969482422,172.697998046875,65542000,-0.009446804682075038,172.28479919433593,165.30087356567384,165.65638946533204,77.7900958696749,2.6532662057287553,1.390894068042058,165.30087356567384,175.2192261527165,155.3825209786312,81161200.0,59293300.0,0.030000907959818215,175.27200317382812
2021-06-22 00:00:00-04:00,172.9029998779297,176.18899536132812,172.80450439453125,175.27200317382812,66902000,0.01490466106187549,173.50790100097657,165.95199890136718,165.78243957519533,79.53688723829865,2.9564478750569094,1.7040048294450285,165.95199890136718,176.70186695500013,155.20213084773422,84836800.0,60215600.0,0.0323884862032367,175.1909942626953
2021-06-23 00:00:00-04:00,175.25,176.0500030517578,174.16000366210938,175.1909942626953,56266000,-0.0004621896804161141,174.3936004638672,166.56392364501954,165.88625946044922,88.24815468992821,3.1538294079723244,1.9939697451504879,166.56392364501954,177.96827554001237,155.1595717500267,79278800.0,59767800.0,0.03423415961099042,172.45399475097656
2021-06-24 00:00:00-04:00,175.3820037841797,176.2429962158203,171.54249572753906,172.45399475097656,76640000,-0.015622946391951387,173.99199829101562,167.02372360229492,166.00233947753907,77.00359616779764,3.0541958398575844,2.2060149640919073,167.02372360229492,178.60698609703059,155.44046110755926,74060800.0,61215800.0,0.0346755007160447,170.072998046875
2021-06-25 00:00:00-04:00,173.1999969482422,173.24099731445312,169.70899963378906,170.072998046875,78820000,-0.013806561613952328,173.13759765625,167.45209884643555,166.02470947265624,70.79882020477322,2.7513926424050794,2.315090499754542,167.45209884643555,178.8075423180634,156.09665537480768,68834000.0,62595600.0,0.03390654267654642,172.1945037841797
2021-06-28 00:00:00-04:00,170.8000030517578,172.39999389648438,170.67550659179688,172.1945037841797,44856000,0.012474089136242261,173.03689880371093,168.0041488647461,166.06915954589843,69.3137252973433,2.652035693047452,2.382479538413124,168.0041488647461,179.14172749080257,156.86657023868963,64696800.0,62508600.0,0.033146736855358606,172.40699768066406
2021-06-29 00:00:00-04:00,171.9409942626953,172.80149841308594,171.15150451660156,172.40699768066406,41968000,0.0012340341405479016,172.46389770507812,168.57787399291993,166.1452896118164,68.44662714345336,2.5609203803865626,2.418167706807812,168.57787399291993,179.35807469763844,157.79767328820142,59710000.0,62177000.0,0.031973949040225935,172.00799560546875
2021-06-30 00:00:00-04:00,172.05299377441406,173.5800018310547,171.75,172.00799560546875,48080000,-0.0023143032508132766,171.82729797363282,169.0932991027832,166.25075958251952,61.541389108756,2.428520236202047,2.420238212686659,169.0932991027832,179.4668566643273,158.71974154123907,58072800.0,62566500.0,0.030674064603939656,171.64849853515625
2021-07-01 00:00:00-04:00,171.73049926757812,172.85000610351562,170.4709930419922,171.64849853515625,40742000,-0.0020900020900020966,171.66619873046875,169.70819931030275,166.32170959472657,60.863062823134776,2.2684346562467397,2.3898775013986753,169.70819931030275,179.05750903268955,160.35888958791594,50893200.0,62205300.0,0.027545250495799804,175.5489959716797
2021-07-02 00:00:00-04:00,172.58200073242188,175.58599853515625,171.8459930419922,175.5489959716797,63388000,0.022723749230608936,172.7613983154297,170.47009887695313,166.52364959716797,64.5284972213657,2.4283111665315573,2.3975642344252517,170.47009887695313,179.04660758024863,161.89359017365763,47806800.0,63125000.0,0.02515546350884119,183.78700256347656
2021-07-06 00:00:00-04:00,176.5054931640625,184.2740020751953,176.4499969482422,183.78700256347656,134896000,0.04692710742205475,175.07989807128905,171.66442413330077,166.85850952148436,74.32455950304912,3.183060397963203,2.5546634671328423,171.66442413330077,180.6847354260002,162.64411284060134,65814800.0,67654000.0,0.02627309455130606,184.82899475097656
2021-07-07 00:00:00-04:00,185.86900329589844,186.7100067138672,183.94549560546875,184.82899475097656,106562000,0.005669564076709488,177.56429748535157,172.74559860229493,167.14608947753905,73.83382904087829,3.821235834720625,2.8079779406503986,172.74559860229493,182.63831174625005,162.8528854583398,78733600.0,69565400.0,0.028633763244905304,186.57049560546875
2021-07-08 00:00:00-04:00,182.17799377441406,187.99949645996094,181.05599975585938,186.57049560546875,103612000,0.009422227593882448,180.47679748535157,173.871248626709,167.46006927490234,71.97427359970226,4.4166071329975125,3.1297037791198212,173.871248626709,184.68221088814997,163.060286365268,89840000.0,72290500.0,0.031088987819519985,185.9669952392578
2021-07-09 00:00:00-04:00,186.12600708007812,187.39999389648438,184.6699981689453,185.9669952392578,74964000,-0.003234704202571881,183.3404968261719,174.79547348022462,167.72090911865234,70.72542624512994,4.784591942798755,3.460681411855608,174.79547348022462,186.43544473125823,163.155502229191,96684400.0,72562200.0,0.033295974487435716,185.92750549316406
2021-07-12 00:00:00-04:00,187.1999969482422,187.864501953125,184.83949279785156,185.92750549316406,51432000,-0.00021234814297532711,185.41619873046875,175.72477340698242,167.9681491088867,75.02697516206747,5.015223686484035,3.7715898667812935,175.72477340698242,187.81792913712093,163.63161767684392,94293200.0,72316400.0,0.03440936498501121,183.8679962158203
2021-07-13 00:00:00-04:00,185.10499572753906,188.6540069580078,183.5659942626953,183.8679962158203,76918000,-0.011076947823728367,185.4323974609375,176.45849838256837,168.17808898925782,66.58433577813877,4.974473187913901,4.012166531007815,176.45849838256837,188.6633156302773,164.25368113485942,82697600.0,73592600.0,0.03458268476604756,184.08399963378906
2021-07-14 00:00:00-04:00,185.4425048828125,185.88299560546875,183.04150390625,184.08399963378906,65932000,0.0011747744165069296,185.2833984375,177.20487365722656,168.47327911376954,67.06845633810076,4.903088047870284,4.190350834380309,177.20487365722656,189.3551252171778,165.0546220972753,74571600.0,74463000.0,0.03428306261896019,181.55999755859375
